['data/subset_interactions_edgecases.tsv']
         2366545 function calls (2328730 primitive calls) in 2.216 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:146(__init__)
        1    0.000    0.000    0.000    0.000 generic.py:124(NamedAgg)
        3    0.000    0.000    0.000    0.000 six.py:885(add_metaclass)
        5    0.000    0.000    0.000    0.000 platform.py:836(_unknown_as_blank)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 exceptions.py:23(ParserError)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 stata.py:671(StataValueLabel)
        1    0.000    0.000    0.000    0.000 coreviews.py:267(FilterAtlas)
        1    0.000    0.000    0.000    0.000 __init__.py:1202(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:904(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 expr.py:318(add_ops)
        2    0.000    0.000    0.000    0.000 sysconfig.py:340(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 format.py:1274(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 _array_like.py:48(_SupportsArray)
        1    0.000    0.000    0.000    0.000 _get.py:26(Resource)
        1    0.000    0.000    0.000    0.000 pytables.py:4371(AppendableTable)
        1    0.000    0.000    0.000    0.000 base_parser.py:1123(_make_date_converter)
        1    0.000    0.000    0.000    0.000 configs.py:364(<genexpr>)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:45(PytestTester)
        1    0.000    0.000    0.000    0.000 describe.py:101(NDFrameDescriberAbstract)
        3    0.000    0.000    0.000    0.000 events.py:37(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:109(AxisError)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 typing.py:710(_make_union)
        1    0.000    0.000    0.000    0.000 request.py:2405(ftpwrapper)
        1    0.000    0.000    0.000    0.000 pytables.py:2330(GenericIndexCol)
        1    0.000    0.000    0.000    0.000 _json.py:1392(FrameParser)
        2    0.000    0.000    0.000    0.000 _decorators.py:100(deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 exceptions.py:57(ProxyError)
        1    0.000    0.000    0.000    0.000 groupby.py:729(GroupByPlot)
        1    0.000    0.000    0.000    0.000 constructor.py:713(UnsafeConstructor)
        1    0.000    0.000    0.000    0.000 base.py:74(__len__)
        1    0.000    0.000    0.000    0.000 utils.py:102(FormatReplace)
        5    0.000    0.000    0.000    0.000 __init__.py:1033(setFormatter)
        1    0.000    0.000    0.000    0.000 common.py:97(IOArgs)
        2    0.000    0.000    0.000    0.000 core.py:3509(shape)
        1    0.000    0.000    0.000    0.000 _parser.py:1371(_tzparser)
        1    0.000    0.000    0.000    0.000 hooks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:48(UtfBaseGlyphs)
        3    0.000    0.000    0.000    0.000 base.py:84(<genexpr>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 _strptime.py:30(LocaleTime)
        1    0.000    0.000    0.000    0.000 tzinfo.py:13(Utc)
        1    0.000    0.000    0.000    0.000 __init__.py:286(LogRecord)
        1    0.000    0.000    0.000    0.000 _json.py:280(SeriesWriter)
        1    0.000    0.000    0.000    0.000 parse.py:828(_Quoter)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 integer.py:221(Int32Dtype)
        1    0.000    0.000    0.000    0.000 readers.py:32(ZipReader)
        1    0.000    0.000    0.000    0.000 integer.py:235(UInt8Dtype)
        1    0.000    0.000    0.000    0.000 reportviews.py:899(OutMultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 representer.py:272(Representer)
        1    0.000    0.000    0.000    0.000 exceptions.py:188(LocationParseError)
        1    0.000    0.000    0.000    0.000 decoder.py:69(CommentValue)
        1    0.000    0.000    0.000    0.000 client.py:1487(IncompleteRead)
        1    0.000    0.000    0.000    0.000 parser.py:122(PythonInputSource)
        1    0.000    0.000    0.000    0.000 _decorators.py:455(Appender)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:321(__init__)
        1    0.000    0.000    0.000    0.000 xmlreader.py:91(IncrementalParser)
        1    0.000    0.000    0.000    0.000 paths.py:246(InvPath)
        1    0.000    0.000    0.000    0.000 extras.py:230(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 _json.py:1367(SeriesParser)
        1    0.000    0.000    0.000    0.000 __init__.py:644(LZMACompressor)
        4    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 request.py:1252(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1287(_StderrHandler)
        1    0.000    0.000    0.000    0.000 exceptions.py:12(RequestException)
        1    0.000    0.000    0.000    0.000 configparser.py:169(Error)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        1    0.000    0.000    0.000    0.000 tzinfo.py:69(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 _misc.py:46(to_list)
        1    0.000    0.000    0.000    0.000 formatter.py:43(ColoredRecord)
        6    0.000    0.000    0.000    0.000 core.py:890(__init__)
        1    0.000    0.000    0.000    0.000 _typing.py:288(WriteBuffer)
        1    0.000    0.000    0.000    0.000 array_manager.py:1240(NullArrayProxy)
        1    0.000    0.000    0.000    0.000 printing.py:528(_EastAsianTextAdjustment)
        1    0.000    0.000    0.000    0.000 __init__.py:347(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 threading.py:1386(Timer)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:124(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:215(Node)
        1    0.000    0.000    0.000    0.000 tarfile.py:307(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        1    0.000    0.000    0.000    0.000 _print.py:25(bcolors)
        1    0.000    0.000    0.000    0.000 integer.py:256(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 query.py:43(Processor)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1859(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 queue.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 exceptions.py:41(RequestError)
        1    0.000    0.000    0.000    0.000 calendar.py:603(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 _utils_impl.py:118(_Deprecate)
        1    0.000    0.000    0.000    0.000 coreviews.py:66(AdjacencyView)
        1    0.000    0.000    0.000    0.000 tempfile.py:598(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 _exceptions.py:42(SAXParseException)
        1    0.000    0.000    0.000    0.000 __init__.py:322(PackagePath)
        1    0.000    0.000    0.000    0.000 exceptions.py:160(NameResolutionError)
        1    0.000    0.000    0.000    0.000 info.py:575(_InfoPrinterAbstract)
        1    0.000    0.000    0.000    0.000 common.py:1059(_IOWrapper)
        1    0.000    0.000    0.000    0.000 _get.py:52(FileDownload)
        1    0.000    0.000    0.000    0.000 _globals.py:32(_NoValueType)
        1    0.000    0.000    0.000    0.000 request.py:1589(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 core.py:948(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 handler.py:22(ErrorHandler)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 threading.py:1437(_DummyThread)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 format.py:1672(_Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 integer.py:242(UInt16Dtype)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:392(ensure_dtype_objs)
        1    0.000    0.000    0.000    0.000 base.py:2404(ExtensionArraySupportsAnyAll)
        1    0.000    0.000    0.000    0.000 pydoc.py:1137(__init__)
        2    0.000    0.000    0.000    0.000 _batch_writer.py:309(_process_delimiter)
        1    0.000    0.000    0.000    0.000 __init__.py:2041(PyZipFile)
        1    0.000    0.000    0.000    0.000 typing.py:1738(_caller)
        1    0.000    0.000    0.000    0.000 typing.py:2360(no_type_check)
        1    0.000    0.000    0.000    0.000 gzip.py:124(_WriteBufferStream)
        1    0.000    0.000    0.000    0.000 xml.py:538(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:212(DOMEntityResolver)
        1    0.000    0.000    0.000    0.000 _base_connection.py:12(ProxyConfig)
        1    0.000    0.000    0.000    0.000 tzfile.py:12(_byte_string)
        1    0.000    0.000    0.000    0.000 __init__.py:47(Point)
        1    0.000    0.000    0.000    0.000 __init__.py:157(py_object)
        1    0.000    0.000    0.000    0.000 models.py:230(Request)
        1    0.000    0.000    0.000    0.000 retry.py:33(RequestHistory)
        1    0.000    0.000    0.000    0.000 config.py:81(DeprecatedOption)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 python_parser.py:1319(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:334(DocumentLS)
        1    0.000    0.000    0.000    0.000 minidom.py:1417(DOMImplementation)
        1    0.000    0.000    0.000    0.000 info.py:673(_SeriesInfoPrinter)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:276(OGridClass)
        1    0.000    0.000    0.000    0.000 selectn.py:166(SelectNFrame)
        1    0.000    0.000    0.000    0.000 request.py:1046(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 _base_connection.py:19(_ResponseOptions)
        1    0.000    0.000    0.000    0.000 __init__.py:727(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 exceptions.py:316(HeaderParsingError)
        1    0.000    0.000    0.000    0.000 parse.py:190(_NetlocResultMixinStr)
        7    0.000    0.000    0.000    0.000 __init__.py:508(_parse_local_version)
        1    0.000    0.000    0.000    0.000 omnipath_adapter.py:292(Edge)
        1    0.000    0.000    0.000    0.000 base_parser.py:279(_extract_multi_indexer_columns)
        1    0.000    0.000    0.000    0.000 ops.py:191(Constant)
        1    0.000    0.000    0.000    0.000 lazy_imports.py:82(DelayedImportErrorModule)
        1    0.000    0.000    0.000    0.000 __init__.py:71(Hydrator)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:6(NBitBase)
        1    0.000    0.000    0.000    0.000 text.py:34(AsciiDirectedGlyphs)
        3    0.000    0.000    0.000    0.000 core.py:1408(getmask)
        1    0.000    0.000    0.000    0.000 request.py:1475(FileHandler)
        4    0.000    0.000    0.000    0.000 config.py:835(is_type_factory)
        1    0.000    0.000    0.000    0.000 _strptime.py:170(TimeRE)
        1    0.000    0.000    0.000    0.000 isoerror.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:151(FastLookup)
        1    0.000    0.000    0.000    0.000 printing.py:506(_TextAdjustment)
        1    0.000    0.000    0.000    0.000 node.py:74(__lt__)
        1    0.000    0.000    0.000    0.000 exceptions.py:198(URLSchemeUnknown)
        1    0.000    0.000    0.000    0.000 integer.py:249(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 readers.py:2056(_clean_na_values)
        1    0.000    0.000    0.000    0.000 pathlib.py:262(_PathParents)
        2    0.000    0.000    0.000    0.000 base.py:5676(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:25(Driver)
        1    0.000    0.000    0.000    0.000 _exceptions.py:56(_UFuncBinaryResolutionError)
        3    0.000    0.000    0.000    0.000 events.py:55(__init__)
        1    0.000    0.000    0.000    0.000 quality.py:16(NotAPartition)
        1    0.000    0.000    0.000    0.000 calendar.py:195(__init__)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 ssl_.py:56(_is_has_never_check_common_name_reliable)
        1    0.000    0.000    0.000    0.000 graph.py:676(__iter__)
        3    0.000    0.000    0.000    0.000 expr.py:269(disallow)
        8    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 resample.py:1866(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 _parser.py:219(_resultbase)
        1    0.000    0.000    0.000    0.000 _common.py:159(ConnectionErrorHandler)
        1    0.000    0.000    0.000    0.000 core.py:841(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:586(__init__)
        1    0.000    0.000    0.000    0.000 merge.py:1894(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 reportviews.py:1403(InMultiEdgeView)
        1    0.000    0.000    0.000    0.000 graphml.py:702(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 core.py:1374(make_mask_descr)
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 abc.py:149(ExecutionLoader)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 _exceptions.py:32(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 readers.py:460(_C_Parser_Defaults)
        1    0.000    0.000    0.000    0.000 heaps.py:21(_Item)
        1    0.000    0.000    0.000    0.000 decoder.py:1042(TomlPreserveCommentDecoder)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 common.py:515(get_compression_method)
        1    0.000    0.000    0.000    0.000 floating.py:56(FloatingArray)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        1    0.000    0.000    0.000    0.000 request.py:830(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 parse.py:175(port)
        1    0.000    0.000    0.000    0.000 tzinfo.py:57(FixedOffset)
        1    0.000    0.000    0.000    0.000 _array_like.py:53(_SupportsArrayFunc)
        2    0.000    0.000    0.000    0.000 graph.py:880(has_node)
        1    0.000    0.000    0.000    0.000 _json.py:295(FrameWriter)
        1    0.000    0.000    0.000    0.000 pydoc.py:1135(TextRepr)
        1    0.000    0.000    0.000    0.000 kcomponents.py:246(AntiAtlasView)
        1    0.000    0.000    0.000    0.000 pytables.py:4341(WORMTable)
        1    0.000    0.000    0.000    0.000 multi.py:128(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 reportviews.py:1195(EdgeView)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 _exceptions.py:80(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 xmlreader.py:338(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 reportviews.py:1291(InEdgeView)
        1    0.000    0.000    0.000    0.000 indexing.py:109(_IndexSlice)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1416(PosixPath)
        1    0.000    0.000    0.000    0.000 blocks.py:2611(NDArrayBackedExtensionBlock)
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
        1    0.000    0.000    0.000    0.000 _exceptions.py:29(BoltError)
        1    0.000    0.000    0.000    0.000 filters.py:57(show_nodes)
        1    0.000    0.000    0.000    0.000 auth.py:76(HTTPBasicAuth)
        1    0.000    0.000    0.000    0.000 tarfile.py:575(_StreamProxy)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 text.py:41(AsciiUndirectedGlyphs)
        1    0.000    0.000    0.000    0.000 integer.py:64(IntegerArray)
        1    0.000    0.000    0.000    0.000 notation3.py:232(_fixslash)
        1    0.000    0.000    0.000    0.000 kcomponents.py:266(AntiAdjacencyView)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 online.py:89(EWMMeanState)
        1    0.000    0.000    0.000    0.000 heaps.py:135(_Node)
        1    0.000    0.000    0.000    0.000 __init__.py:198(EntitySetView)
        1    0.000    0.000    0.000    0.000 response.py:228(BytesQueueBuffer)
        1    0.000    0.000    0.000    0.000 base_parser.py:350(_maybe_make_multi_index_columns)
        1    0.000    0.000    0.000    0.000 integer.py:228(Int64Dtype)
        1    0.000    0.000    0.000    0.000 csv.py:72(unix_dialect)
        1    0.000    0.000    0.000    0.000 recipes.py:343(UnequalIterablesError)
        1    0.000    0.000    0.000    0.000 ops.py:549(MathCall)
        1    0.000    0.000    0.000    0.000 pathlib.py:720(__truediv__)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:373(_FuncPtr)
        2    0.000    0.000    0.000    0.000 planarity.py:203(__init__)
        2    0.000    0.000    0.000    0.000 xmlreader.py:270(getCharacterStream)
        1    0.000    0.000    0.000    0.000 cookies.py:103(MockResponse)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 _deduplicate.py:126(get_duplicate_edges)
        1    0.000    0.000    0.000    0.000 more.py:2487(islice_extended)
        1    0.000    0.000    0.000    0.000 pytables.py:349(ConditionBinOp)
        1    0.000    0.000    0.000    0.000 <frozen os>:824(fsdecode)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
        2    0.000    0.000    0.000    0.000 common.py:192(<genexpr>)
        1    0.000    0.000    0.000    0.000 std.py:40(TqdmWarning)
        1    0.000    0.000    0.000    0.000 _deduplicate.py:113(get_duplicate_nodes)
        1    0.000    0.000    0.000    0.000 scope.py:26(DeepChainMap)
        1    0.000    0.000    0.000    0.000 response.py:71(ContentDecoder)
        1    0.000    0.000    0.000    0.000 request.py:186(ChunksAndContentLength)
        1    0.000    0.000    0.000    0.000 idna.py:154(Codec)
        1    0.000    0.000    0.000    0.000 configparser.py:298(ParsingError)
        1    0.000    0.000    0.000    0.000 encoder.py:270(TomlNumpyEncoder)
        1    0.000    0.000    0.000    0.000 response.py:189(MultiDecoder)
        1    0.000    0.000    0.000    0.000 treewidth.py:88(MinDegreeHeuristic)
        1    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
        2    0.000    0.000    0.000    0.000 _neo4j.py:39(_get_default_import_call_bin_prefix)
        3    0.000    0.000    0.000    0.000 __init__.py:2308(createLock)
        1    0.000    0.000    0.000    0.000 pydoc.py:393(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 _neo4j.py:258(_get_import_script_name)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:332(Interpolation)
        1    0.000    0.000    0.000    0.000 datetimes.py:101(YearMonthDayDict)
        1    0.000    0.000    0.000    0.000 events.py:29(Event)
        1    0.000    0.000    0.000    0.000 minidom.py:642(TypeInfo)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:911(__iter__)
        1    0.000    0.000    0.000    0.000 parse.py:220(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 functools.py:861(<lambda>)
        1    0.000    0.000    0.000    0.000 reportviews.py:822(EdgeDataView)
        1    0.000    0.000    0.000    0.000 utils.py:226(CallbackIOWrapper)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:455(RClass)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:111(CategoricalDescription)
        1    0.000    0.000    0.000    0.000 base.py:13(OutputKey)
        1    0.000    0.000    0.000    0.000 function.py:51(CompatValidator)
        1    0.000    0.000    0.000    0.000 _common.py:41(MessageInbox)
        2    0.000    0.000    0.000    0.000 inspect.py:303(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 minidom.py:1201(Comment)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 _common.py:270(ResetResponse)
        1    0.000    0.000    0.000    0.000 errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 pydoc.py:1997(__init__)
        1    0.000    0.000    0.000    0.000 _typing.py:303(WriteExcelBuffer)
        1    0.000    0.000    0.000    0.000 parser.py:311(FileInputSource)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 16:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:56(GlobalRelabelThreshold)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1310(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 _exceptions.py:98(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 _translate.py:320(get_missing_biolink_types)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:94(ColumnBuffers)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1281(IntegerFormat)
        1    0.000    0.000    0.000    0.000 parquet.py:296(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 _typing.py:282(ReadBuffer)
        1    0.000    0.000    0.000    0.000 cycles.py:340(_NeighborhoodCache)
        1    0.000    0.000    0.000    0.000 readers.py:477(_Fwf_Defaults)
        1    0.000    0.000    0.000    0.000 base_parser.py:893(_check_data_length)
        1    0.000    0.000    0.000    0.000 traceback.py:630(_ExceptionPrintContext)
        2    0.000    0.000    0.000    0.000 {built-in method _sre.template}
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 base.py:147(NoNewAttributesMixin)
        1    0.000    0.000    0.000    0.000 ssl.py:170(_TLSContentType)
        1    0.000    0.000    0.000    0.000 accessor.py:26(BaseAccessor)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1406(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 pathlib.py:1428(WindowsPath)
        1    0.000    0.000    0.000    0.000 __init__.py:1861(RootLogger)
        1    0.000    0.000    0.000    0.000 serializer.py:27(Serializer)
        1    0.000    0.000    0.000    0.000 exceptions.py:34(UniquenessError)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:157(Unpickler)
        2    0.000    0.000    0.000    0.000 base.py:974(dtype)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1343(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 core.py:921(_DomainGreaterEqual)
        5    0.000    0.000    0.000    0.000 conf.py:97(_deprecated_aliases)
        1    0.000    0.000    0.000    0.000 coreviews.py:217(UnionMultiInner)
        1    0.000    0.000    0.000    0.000 omnipath_adapter.py:186(_set_types_and_fields)
        4    0.000    0.000    0.000    0.000 parser.py:354(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 accessor.py:220(__get__)
        1    0.000    0.000    0.000    0.000 abc.py:195(SourceLoader)
        1    0.000    0.000    0.000    0.000 text.py:60(UtfDirectedGlyphs)
        1    0.000    0.000    0.000    0.000 core.py:884(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 core.py:905(_DomainGreater)
        2    0.000    0.000    0.000    0.000 inspect.py:517(isbuiltin)
        1    0.000    0.000    0.000    0.000 minidom.py:645(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:808(_Tellable)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 _parser.py:96(checkgroup)
        1    0.000    0.000    0.000    0.000 exceptions.py:326(UnrewindableBodyError)
        2    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 common.py:529(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 numbers.py:37(Number)
        1    0.000    0.000    0.000    0.000 exception.py:118(PowerIterationFailedConvergence)
        1    0.000    0.000    0.000    0.000 exceptions.py:104(HostChangedError)
        1    0.000    0.000    0.000    0.000 base_parser.py:255(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:367(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 exceptions.py:295(ProxySchemeUnknown)
        1    0.000    0.000    0.000    0.000 pytables.py:99(Constant)
        1    0.000    0.000    0.000    0.000 __init__.py:313(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 xmlreader.py:163(Locator)
        2    0.000    0.000    0.000    0.000 xmlreader.py:214(getPublicId)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:791(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:273(AbstractMethodError)
        1    0.000    0.000    0.000    0.000 client.py:176(HTTPMessage)
        1    0.000    0.000    0.000    0.000 resample.py:2033(TimedeltaIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 sql.py:1518(BaseEngine)
        1    0.000    0.000    0.000    0.000 core.py:1170(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 minidom.py:1215(CDATASection)
        1    0.000    0.000    0.000    0.000 request.py:1222(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 query.py:96(EncodeOnlyUnicode)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 exceptions.py:31(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 expr.py:767(PythonExprVisitor)
        2    0.000    0.000    0.000    0.000 calendar.py:118(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:150(_Selector)
        1    0.000    0.000    0.000    0.000 base.py:791(is_)
        1    0.000    0.000    0.000    0.000 text.py:67(UtfUndirectedGlyphs)
        1    0.000    0.000    0.000    0.000 decoder.py:50(TomlDecodeError)
        1    0.000    0.000    0.000    0.000 auth.py:69(AuthBase)
        1    0.000    0.000    0.000    0.000 request.py:620(HTTPErrorProcessor)
        2    0.000    0.000    0.000    0.000 conf.py:66(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:276(SessionExpired)
        1    0.000    0.000    0.000    0.000 readers.py:129(NamespaceReader)
        1    0.000    0.000    0.000    0.000 __init__.py:284(DefinedNamespace)
        1    0.000    0.000    0.000    0.000 config.py:109(OptionError)
        1    0.000    0.000    0.000    0.000 tzinfo.py:114(LocalTimezone)
        1    0.000    0.000    0.000    0.000 multi.py:167(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 container.py:218(Bag)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        2    0.000    0.000    0.000    0.000 six.py:199(__get_module)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 8:1(<module>)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:73(GraphMatcher)
        1    0.000    0.000    0.000    0.000 minidom.py:1408(Notation)
        1    0.000    0.000    0.000    0.000 pytables.py:4751(AppendableMultiSeriesTable)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 query.py:67(UpdateProcessor)
        1    0.000    0.000    0.000    0.000 auth.py:99(HTTPProxyAuth)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:79(_LUSolver)
        1    0.000    0.000    0.000    0.000 response.py:79(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 calendar.py:624(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 construction.py:196(mgr_to_mgr)
        1    0.000    0.000    0.000    0.000 connection.py:836(_WrappedAndVerifiedSocket)
